"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Negative Feedback","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Tags"
"9/1/2022 10:19 pm","107611871369003_464658429005977","Facebook","Post","Video","Discovering Data","Loris Marini","https://www.facebook.com/434869981984822/posts/464658429005977","2D knowledge graphs are boring #discoveringdata E040 with Jessica Talisman 🎧 Keep learning 👉 https://bit.ly/3KgXW2t #taxonomy #ontology #business #data #podcast","https://www.facebook.com/434869981984822/videos/5344351505640529","6","6","0","6","6","0","","16.67%","1","1","1","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","1","1","0","0","0","0","","","","","","","","","","","","","","","","10.38","E040 Jessica Talisman, episode-40"
"8/31/2022 8:27 pm","107611871369003_463930612412092","Facebook","Post","Video","Discovering Data","Loris Marini","https://www.facebook.com/434869981984822/posts/463930612412092","Don’t throw your data structured into a MIXER #discoveringdata E040 with Jessica Talisman 🎧 Listen https://bit.ly/3KgXW2t #business #data #podcast #taxonomy #ontology","https://www.facebook.com/434869981984822/videos/1108174516740032","8","8","0","8","8","0","","12.5%","1","1","1","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","0","0","0","1","1","0","","","","","","","","","","","","","","","","17.05","E040 Jessica Talisman, episode-40"
"8/31/2022 6:48 pm","1564897849552388098","Twitter","Tweet","Video","'@LorisMarini","Loris Marini","https://twitter.com/LorisMarini/status/1564897849552388098","The GRAPH of your company’s KNOWLEDGE #discoveringdata E040 with Jessica Talisman 🎧 Listen and keep learning 👉 https://t.co/M7gsfc9sv6 #business #data #podcast #taxonomy #ontology https://t.co/4Rldwi3hNV","https://bit.ly/3KgXW2t, https://twitter.com/LorisMarini/status/1564897849552388098/video/1","19","19","","","","","142","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","E040 Jessica Talisman, episode-40"
"8/28/2022 7:36 pm","107611871369003_461705552634598","Facebook","Post","Video","Discovering Data","Loris Marini","https://www.facebook.com/434869981984822/posts/461705552634598","The data DISCOVERY process #discoveringdata E039 with Bill Schmarzo @schmarzo #business #data #podcast 👉 https://bit.ly/3vWohNk","https://www.facebook.com/434869981984822/videos/1228839791300208","2","2","0","2","2","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","1","1","0","0","0","0","","","","","","","","","","","","","","","","4.87","episode-39"
"8/27/2022 10:06 am","17951925209103705","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/ChvgFxOvs-G/","Data PRODUCTS need CONTEXT #discoveringdata E039 with Bill Schmarzo @schmarzo #business #data #podcast",,"1","1","","1","1","","","100%","1","0","0","","","","","","","1","0","0","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","episode-39"
"8/27/2022 10:06 am","107611871369003_460698986068588","Facebook","Post","Video","Discovering Data","Loris Marini","https://www.facebook.com/434869981984822/posts/460698986068588","Data PRODUCTS need CONTEXT #discoveringdata E039 with Bill Schmarzo @schmarzo #business #data #podcast","https://www.facebook.com/434869981984822/videos/3201857780082165","4","4","0","4","4","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","1","1","0","0","0","0","","","","","","","","","","","","","","","","4.59","episode-39"
"8/26/2022 8:14 pm","107611871369003_460259272779226","Facebook","Post","Video","Discovering Data","Loris Marini","https://www.facebook.com/434869981984822/posts/460259272779226","Why Steven Spilberg used TAXONOMIES #discoveringdata E040 with Jessica Talisman 🎧 Taxonomies & Ontologies #business #data #podcast","https://www.facebook.com/434869981984822/videos/2404073846411474","5","5","0","5","5","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","1","1","0","0","0","0","","","","","","","","","","","","","","","","6.96","E040 Jessica Talisman, episode-40"
"8/19/2022 8:12 pm","107611871369003_455167786621708","Facebook","Post","Video","Discovering Data","Loris Marini","https://www.facebook.com/434869981984822/posts/455167786621708","The OTHER side of DESIGN THINKING #discoveringdata E039 with Bill Schmarzo 👨‍🎓 @schmarzo #business #data #podcast","https://www.facebook.com/434869981984822/videos/640251793923835","6","6","0","5","5","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","1","1","0","0","0","0","","","","","","","","","","","","","","","","2.47","episode-39"
"8/19/2022 10:19 am","107611871369003_454901719981648","Facebook","Post","Video","Discovering Data","Loris Marini","https://www.facebook.com/434869981984822/posts/454901719981648","Take the TIME to be HUMAN #discoveringdata E039 with Bill Schmarzo @schmarzo #business #data #podcast 👉 https://bit.ly/3vWohNk","https://www.facebook.com/434869981984822/videos/1145077989429263","5","5","0","4","4","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","0","0","0","1","1","0","","","","","","","","","","","","","","","","5.51","episode-39"
"8/18/2022 7:38 pm","107611871369003_454374306701056","Facebook","Post","Video","Discovering Data","Loris Marini","https://www.facebook.com/434869981984822/posts/454374306701056","It’s time for data GENERALISTS #discoveringdata E039 with Bill Schmarzo 👨‍🎓 @schmarzo  #business #data #podcast","https://www.facebook.com/434869981984822/videos/503319081600087","8","8","0","7","7","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","0","0","0","1","1","0","","","","","","","","","","","","","","","","5.97","episode-39"
"8/17/2022 8:25 pm","107611871369003_453724413432712","Facebook","Post","Video","Discovering Data","Loris Marini","https://www.facebook.com/434869981984822/posts/453724413432712","The CULTURAL challenge #discoveringdata E039 with Bill Schmarzo 👨‍🎓 The Dean of Big Data #business #data #podcast","https://www.facebook.com/434869981984822/videos/478921816944758","7","7","0","7","7","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","0","0","0","1","1","0","","","","","","","","","","","","","","","","6.57","episode-39"
"8/17/2022 7:31 pm","107611871369003_453698356768651","Facebook","Post","Video","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/453698356768651","The value of HEURISTICS #discoveringdata E039 with Bill Schmarzo 👨‍🎓 The Dean of Big Data #business #data #podcast","https://www.facebook.com/434869981984822/videos/411728294359113","5","5","0","4","4","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","1","1","0","0","0","0","","","","","","","","","","","","","","","","2.76",""
"8/11/2022 7:59 pm","107611871369003_449553387183148","Facebook","Post","Video","Discovering Data","Loris Marini","https://www.facebook.com/434869981984822/posts/449553387183148","What’s MDM? #discoveringdata E010 with Scott Taylor 📚 Author: Telling Your Data Story #business #data #podcast","https://www.facebook.com/434869981984822/videos/604707247678713","12","12","0","10","10","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","1","1","0","0","0","0","","","","","","","","","","","","","","","","1.86","episode-10"
"8/10/2022 8:34 pm","17974403095635364","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/ChE2cypsBWR/","We HUNT for problems #discoveringdata E029 with Brian T. O’Neill 🎙 DATA-UX #business #data #podcast #shorts",,"1","1","","1","1","","","100%","1","0","0","","","","","","","1","0","0","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","episode-29"
"8/8/2022 8:28 pm","18056987191330136","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/Cg_sKeTs2iN/","When you need MASTER DATA MANAGEMENT - #discoveringdata E010 with Scott Taylor 📚 Storytelling for Data Management #business #data #podcast #shorts",,"1","1","","3","3","","","100%","1","0","0","","","","","","","1","0","0","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","episode-10"
"8/7/2022 7:31 pm","17893778024662119","Instagram","Post","Video","discovering_data","Loris Marini","https://www.instagram.com/p/Cg9AvguMjGA/","CURIOSITY makes you RESILIENT #discoveringdata E034 with Stephanie Barnes 🎨 RADICAL Knowledge Management #business #data #podcast #shorts",,"3","3","","3","3","","","33.33%","1","0","0","","","","","","","1","","0","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","episode-34"
"8/6/2022 5:55 pm","107611871369003_446012304203923","Facebook","Post","Video","Discovering Data","Loris Marini","https://www.facebook.com/434869981984822/posts/446012304203923","WHY data needs design? #discoveringdata E029 with Brian T. O’Neill 🎙 DATA-UX #business #data #podcast","https://www.facebook.com/434869981984822/videos/409378601050973","9","9","0","9","9","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","1","1","0","0","0","0","","","","","","","","","","","","","","","","4.67","episode-29"
"8/6/2022 1:10 pm","17989766746520990","Instagram","Post","Video","discovering_data","Loris Marini","https://www.instagram.com/p/Cg5wV1FMYjQ/","WHY data needs design? #discoveringdata E029 with Brian T. O’Neill 🎙 DATA-UX #business #data #podcast #shorts",,"5","5","","5","5","","","60%","3","0","0","","","","","","","3","","0","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","episode-29"
"8/3/2022 8:34 pm","18136485382284826","Instagram","Post","Video","discovering_data","Loris Marini","https://www.instagram.com/p/Cgy0wgSNZBh/","When it’s the time for a data catalog → https://bit.ly/3vd8bi5 | E038 #discoveringdata | Ole O. Bagneux 📚 #business #podcast",,"4","4","","4","4","","","100%","4","2","2","","","","","","","2","","0","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","episode 038, personal"
"8/2/2022 7:32 pm","17921212871525745","Instagram","Post","Video","discovering_data","Loris Marini","https://www.instagram.com/p/CgwI_IXsWfD/","Organise data so that you can find it again → https://bit.ly/3vd8bi5 | E038 #discoveringdata | Ole O. Bagneux 📚 #business #podcast",,"3","3","","2","2","","","66.67%","2","1","1","","","","","","","1","","0","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","episode 038, personal"
"8/1/2022 7:05 pm","QdpkF8qlEt4","YouTube","Post","Video","Data Foundations","Loris Marini","https://www.youtube.com/watch?v=QdpkF8qlEt4","Knowledge graphs in data catalogs | #discoveringdata E038 with Ole Olesen-Bagneux 📚 Author The Enterprise Data Catalog #business #data #podcast → https://bit.ly/3vd8bi5",,"","","","","","","","","0","0","0","0","","","","","","0","0","","","0","","","","0","0","0","1","","","","","","","","","","","","","","","","0","","","","","0","0","0","","episode 038, personal"
"8/1/2022 5:54 pm","r5oK-l_O6Hs","YouTube","Post","Video","Data Foundations","Loris Marini","https://www.youtube.com/watch?v=r5oK-l_O6Hs","Nouns for CAPABILITIES verbs for PROCESSES | #discoveringdata E038 with Ole Olesen-Bagneux 📚 Author The Enterprise Data Catalog #business #data #podcast → https://bit.ly/3vd8bi5",,"","","","","","","","","0","0","0","0","","","","","","0","0","","","0","","","","0","0","0","1","","","","","","","","","","","","","","","","1","","","","","0","0","0","","episode 038, personal"
"8/1/2022 3:41 pm","17872357817691361","Instagram","Post","Video","discovering_data","Loris Marini","https://www.instagram.com/p/CgtJwJ6MrvQ/","Nuons for CAPABILITIES verbs for PROCESSES) → https://bit.ly/3vd8bi5 | E038 #discoveringdata | Ole O. Bagneux 📚 #business #podcast",,"4","4","","4","4","","","50%","2","0","0","","","","","","","2","","0","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","episode 038, personal"
"7/31/2022 6:17 pm","18043691764360692","Instagram","Post","Video","discovering_data","Loris Marini","https://www.instagram.com/p/Cgq20VjMyXY/","Don’t mix capabilities & processes → https://bit.ly/3vd8bi5 | E038 #discoveringdata | Ole O. Bagneux 📚 The Enterprise Data Catalog #business #podcast",,"4","4","","4","4","","","50%","2","0","0","","","","","","","2","","0","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","episode 038, personal"
"7/31/2022 5:51 pm","107611871369003_441771014628052","Facebook","Post","Video","Discovering Data","Loris Marini","https://www.facebook.com/434869981984822/posts/441771014628052","Don’t mix capabilities & processes | #discoveringdata E038 with Ole Olesen-Bagneux 📚 Author The Enterprise Data Catalog #business #data #podcast → https://bit.ly/3vd8bi5","https://www.facebook.com/434869981984822/videos/3107541686210760","5","5","0","5","5","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","1","1","0","0","0","0","1","1","0","","","","","","","","","","","","","","","","16.91","episode 038, personal"
"7/31/2022 5:51 pm","SdLKSe-Vi94","YouTube","Post","Video","Data Foundations","Loris Marini","https://www.youtube.com/watch?v=SdLKSe-Vi94","Don’t mix capabilities & processes | #discoveringdata E038 with Ole Olesen-Bagneux 📚 Author The Enterprise Data Catalog #business #data #podcast → https://bit.ly/3vd8bi5",,"","","","","","","","","0","0","0","0","","","","","","0","0","","","0","","","","0","0","0","1","","","","","","","","","","","","","","","","0","","","","","0","0","0","","episode 038, personal"
"7/31/2022 5:04 pm","Pm4aVbgz8GU","YouTube","Post","Video","Data Foundations","Loris Marini","https://www.youtube.com/watch?v=Pm4aVbgz8GU","Decouple DOMAINS from DATA flow!!! | #discoveringdata E038 with Ole Olesen-Bagneux 📚 Author The Enterprise Data Catalog #business #data #podcast → https://bit.ly/3vd8bi5",,"","","","","","","","","0","0","0","0","","","","","","0","0","","","0","","","","0","0","0","1","","","","","","","","","","","","","","","","0","","","","","0","0","0","","episode 038, personal"
"7/30/2022 10:04 pm","17965018282698617","Instagram","Post","Video","discovering_data","Loris Marini","https://www.instagram.com/p/Cgor_XTM153/","What is a DOMAIN? → https://bit.ly/3vd8bi5 | E038 #discoveringdata | Ole O. Bagneux 📚 The Enterprise Data Catalog #business #podcast",,"4","4","","4","4","","","50%","2","0","0","","","","","","","2","","0","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","episode 038, personal"
